Time,From,To,Amount
09/17/2013 03:28:00 PM,193UDHhWVghME3sKHrGuETfCWuovMnuhzk 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1BLWBR4RzdLuysUnvimqQmjkHvSEgiQkzw 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/18/2013 01:22:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 13YXBxFcqpBhqvVx9v62TnAcQt5GXxZDzs 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/18/2013 07:21:00 AM,1MBMN69ha9EW57R3HQAc7eSmzPvM1ay2RR 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/18/2013 07:20:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14iEr2AmxanhGKH916KxcFNp2PUu5BpV5A,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/19/2013 01:07:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1MAVZfxTaox6HZ6rYgdQj4b2nLaYDHZ4Dm 1JyWTJrPaHCUAvNCRAQ7wVcTphw9X2buft 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 15ApCFTXKe2dco3GBZxbeDVXLC12Jzo2z2,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/19/2013 06:13:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/19/2013 09:07:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1AqE2hUZ4fmA8tmwb6C2zdvvbfwh9AQzvQ,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/19/2013 11:18:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/19/2013 02:16:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1DjvetLZ8Z2ajRxmLrpKYgHWxNxHut42oU,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/19/2013 06:10:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/19/2013 08:09:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/20/2013 12:08:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1EVj5rFtimD3XT3E6DeNyJ2asDAfnL5Pra 1HN5qcW6qcLmN2QuodhRBGx8TQykk3sHaz 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/20/2013 02:18:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1NYe65QMgpWNoE3xDdhA9xhKx1M6kqGjRR 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/20/2013 06:14:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/20/2013 08:19:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/20/2013 12:24:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14wMxc4XoaFyHBjY4xKZbSRyia5jYdabdk,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/20/2013 01:17:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/20/2013 02:32:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1KVfiVzaJp9MLWt4ZsDw7LAg2ioCfwbbCr 12yLzuvsWxNMQBfHdudmowZJUyrzZvErc2 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/20/2013 04:14:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/20/2013 06:16:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/20/2013 09:11:00 PM,1AV5m65v9rknYcPhBCkSTsEQ49UV7szGym 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1AYLVrTfRYCFKfA5D4jTG9Qu7dbpGhg7rV 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1M1UathGfQPkVTT5TLsw7q4TsUsa4oLwiN 1DhHW6zagj2bmFEh8g4uefoyXNqtfXAVdb,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/21/2013 12:09:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 15mNM3wdweprZupKHWi6SsWrfmNsv1qWoM 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1Ag3KoVv1SpEDSo8dxUV37sxMZL9GNcAbU,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/21/2013 01:11:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1LDi8zsqH2D9dtCLGEbVRW2M7f6QwfdKkY,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/21/2013 03:08:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/21/2013 05:21:00 AM,153Z288kk5kDEvpYB4iPqtYpdittHkLRL7 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/21/2013 07:10:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1Ezrmc8GFtmhMmrf5FPKMgqE3G9Ux2bkKy 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/21/2013 09:09:00 AM,1ADXZ45njsjxwByDeHcBpjj3ebCmAbfhRL 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 16CDdHDU9EqN7Gaw4USVfcX5aTJePidj52 1K44mkBsEVdnQbfvLsnaGL3VERWYmHPrzv 1PmQRmZM18CSQGcH2mSFAWaJsfrZJNqw8H,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/21/2013 11:22:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 184NptnuSL12w8nNDDBwN6w5NF7h4qAqje 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 19FutrpTG9ky2gEqMXfB1LUEJKNn48kf1e,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/21/2013 04:20:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/21/2013 07:12:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 15T46tvEohQFysLsyDLGCHcXWfiWjRNv7p 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/21/2013 08:16:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/21/2013 11:09:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 151YXj69F29HztZLzLvNp5JLtQx2dkz7sU,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/22/2013 12:08:00 AM,1LtcSudyKTUyN4NntfpDJHppDDK3GU9CdM 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1EseFdu6pKkkbX4V3cnx3bBSBU1CXHYB39 1DzY8q8SKpzFtCzGh1q86P31cwqxkb35me 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/22/2013 02:07:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1CiKFCG8FJAYwFyP6Ci7eCsx3ynsG34ktK 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/22/2013 06:23:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1GFkjRrZAuxVs3V5VkWAYSTkU3m2FJ85yW 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/22/2013 08:07:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1C6ja2g198m3kPq5d8EXJDsvYsxu7YEa6B 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/22/2013 11:09:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1EGDPzXEo8YaDDqzvZWszfYBWzUE8RXmZ8,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/22/2013 02:07:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1D8AnpjvXCqDSucoDQ1ibtekAjRFVEfVSE 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/22/2013 03:16:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/22/2013 07:07:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1JUhz9fUFbxmrXBHt13Dq7S8dRL1WNUwRu 1P7uHbyjRsZE2eBwJmJmqUxtYZ8BZJK3t5,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/22/2013 09:09:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/23/2013 12:14:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/23/2013 02:08:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/23/2013 05:08:00 AM,17CFVRhCqdKsN2qvRht9ctEDbtPRutbkMZ 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/23/2013 06:20:00 AM,13J3VC29Scvm7PxQgLTHpTm34Cq1YfjR3x 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/23/2013 08:11:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1AhrWmgsRvw6jzHxtcQoc3U5AYv9J3bA27,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/23/2013 09:44:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 12VHdL95nbtZK1dnxFhGqqg9EMLUZLE8W1 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/23/2013 02:17:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 16etRYm1QCQRnR7tKk2jsAGVaLdoVkaqtA,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/23/2013 05:14:00 PM,1BDQMGxMKmfrg6q4SC6RXpCJAHsahv884t 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/23/2013 06:09:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/23/2013 09:19:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/23/2013 11:31:00 PM,1PWSMzhL5U4qTuj1dU4bB7rnkbbkFfeyv1 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/24/2013 12:14:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 18861up3G88k6SdZa3mfhNy9ktKHxF8vQ4 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/24/2013 02:14:00 AM,13AJ1nioyvUcHcZhsjBhqM5sW7NdGnCF3a 1KKY55DGUpRyjAVDCoK3vmiB46yE5CEYTQ 1Mi2xda6zzjiGrZm2XDTyYTpHSddedyZnf 1KqB4V6dbYiHj7ovQcBHMA5vvcf1B8fAgj 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/24/2013 04:15:00 AM,1CL5zNuYpnWt6dCA1wrGxGqUDP94UHjips 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/24/2013 06:08:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1CzQJLaKYVA4gpFbqX8cH5yXXZ4rWYjjAc 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/24/2013 07:10:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/24/2013 10:13:00 AM,1DD7KxEwiGGXukTcT4uRr6afpqfBAjhZdT 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/24/2013 12:18:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/24/2013 02:09:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/24/2013 04:12:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/24/2013 06:16:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 15CNAnbzSbNuuRdYjmmrWPXLqS7dpTGL4a 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/24/2013 07:11:00 PM,1A2vCCTjECBAx79aQV8F4Yezp274yWhorR 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
