Time,From,To,Amount
09/24/2013 09:08:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 19rDWoWXBkLdroqRqjurgoNMpeEEyCgPJo 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1Gk4K54KocwRVCMCV1SW7ppbeFNR6xUZjp 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1GdBbx8gxBcFPGbWRDrVELDAXjDaBQqZ9h,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/24/2013 10:21:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/25/2013 01:11:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/25/2013 03:18:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1DzVBvt8yfZ9BgFxrt8Nd5T3QLKrfvFq7m 1MMXQ7pMG6Y6y1YzabFvvxp9dJvphAAAtv,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/25/2013 07:09:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1DfjTZM9ef8zWyMnGrpNmRJ2oMZN7UsveL,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/25/2013 09:07:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/25/2013 10:14:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/25/2013 02:33:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1JsLx1sFRgwXj8nYhgbQNJ8jWGgXPfdnm7 12DN87xpc7C3ahAHDPLgFej8HY1E5tJUgE,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/25/2013 04:09:00 PM,1J2JpZ3sHWV7Dygq3HcucTjXctifu8Ens7 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/25/2013 07:08:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/25/2013 09:13:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1EmwsEuQiaFP3PdGa859A1GrAGSLqvkX8b 1MEnqA9jkzEncHsrgeB9NhoVTsceeRk6nh 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/26/2013 12:09:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/26/2013 02:27:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1364YcRWNuzQAv7xHtCGe4GSkdmcHNWrNF 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1KfuAC39W7qAF71mma2d1JJFEH7rEmctkq,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/26/2013 04:10:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 13qHoVQTrZCwj6iDhjr9q7CGgNjpKf4TXX 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/26/2013 10:25:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/26/2013 01:25:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1CBrLV3tdq5Z9vEuxoiwCTZew3vYwTbmjb 1BH5C2VBF5bMtotSopfvEb3HkDnSEoQcag 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/26/2013 05:13:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1ohgmrvfF47aqm3wEmhbRhoppXKshMbYM 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/26/2013 07:09:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1Avb8QbCjhSQZjBeH5ZiLdQpxjDokwTKut 1GGAf1HfBQb6pprEtPtGx6Nzu1q7ynL3Qv 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/26/2013 08:09:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 15tBCV9yzxRQ5abpBut68HKdW57o6BqFQD 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/26/2013 10:23:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1P9VQWQe4waXo7mLj2HyFWrvS7Mf6x19Ep 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/27/2013 12:12:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/27/2013 01:11:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/27/2013 03:11:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/27/2013 07:09:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/27/2013 08:09:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/27/2013 11:57:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1KsjB5HCcVLAbmz1p5Ga8B9nPRfcdPScku,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/27/2013 01:34:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 13wc1BWpE8n7YiRi1JYwFygZ5feTGjPPJB 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/27/2013 03:47:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/27/2013 05:22:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 16GDEdHTgbXeXaWV8n6zJrLvNz72VHRVCt 1KU5rfzHzYEdPE3cquRdkqcG7Y8qtq7Bfe 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/27/2013 09:15:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1LYTCpWPpegE6CVwRCi71gwt2U2oWdDNJr,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/27/2013 10:10:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/28/2013 12:22:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/28/2013 02:19:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/28/2013 05:11:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1LwHom2JqrZSWbDFabKXi9yGc948ByyszU,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/28/2013 06:23:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 158F3vFF37ExpUq2BDGtDbXzLi6UTuBSwk 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/28/2013 08:13:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 157bnEZB54iQJ3UxV9gQTuVzB4bjqU2ybR 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/28/2013 09:17:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/28/2013 10:08:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 18hQBGv9fM5qJbyvpcU2JRSwKJyGbJyKvF,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/28/2013 12:11:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 18towvc925RK3EuR6bzFyFJF6FxmRXuLFC,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/28/2013 03:11:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/28/2013 05:12:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/28/2013 06:09:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1AuBe5AzbVr8vtQeRhZF7ZvJQP7U3UPZhX 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/28/2013 08:08:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/28/2013 09:22:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/28/2013 10:09:00 PM,1PdAEGs2QR8MX4tusbRYwnMhPmREPJwm3n 1CN4kGpnHGs8hXp4ZzXDjtKaQTgNCtYBar 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/29/2013 02:08:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/29/2013 03:08:00 AM,1B9Fu2YdyKGCdCPseQwFCwwYKo2EB9NTb2 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/29/2013 05:10:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/29/2013 08:08:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1BcLN1qCtvdDZ1hpJ9jwfZXRKuytisoC2d,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/29/2013 12:10:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 19bDnv7Ma1YNkFCEifGDB9WcCTYMseh3v4,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/29/2013 01:30:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1Hh8h63JXHAAycFJy6v5yUrBiikZVsNd1Z 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/29/2013 03:14:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/29/2013 05:08:00 PM,1E9mA8Hc3fQfwQEZtdVp87AcNbv3uzXAcQ 1GjXZWiXfeuh9zMrcJ6MPmd5daCjipkSw8 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/29/2013 07:27:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1ByGVzx5ANpYBRcpvt7s1rtcqqr2MrU6i9,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/29/2013 11:11:00 PM,16EfRTizSKQy8ZeZSNJDmAVfE932MHc1Dj 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/30/2013 08:12:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 1C3q7LuSGSeFRvsH8rTEt3Egf3uaXANAtU,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/30/2013 09:14:00 AM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/30/2013 12:20:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/30/2013 01:21:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/30/2013 03:24:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/30/2013 03:30:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/30/2013 04:11:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/30/2013 05:07:00 PM,1KgJfgrEpb7gAVVk3XmctddgwrWwWJRrGk 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14d9W8c9VvNyL8nKDyMCLkqVAegd8zhJNq 13EGSe5325xQYapUaXEaMLTj4mgCWBAm37 14k4XphNSD1NYpE1H64e7EbtbEp87wqJeJ,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/30/2013 06:08:00 PM,1DTW3Hbs6h9owkcP3aXA1wGwTYSdfA5K1Q 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/30/2013 08:34:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
09/30/2013 10:24:00 PM,14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer 14cZMQk89mRYQkDEj8Rn25AnGoBi5H6uer,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,5.00000000
10/01/2013 12:35:00 AM,Block Reward,Alydian: 1EghvgKWuUCrNUbncMmvdorEhFd1XozXXC,25.08386570
10/02/2013 01:55:00 AM,Block Reward,Alydian: 1EghvgKWuUCrNUbncMmvdorEhFd1XozXXC,25.00226430
10/02/2013 02:32:00 AM,Block Reward,Alydian: 1EghvgKWuUCrNUbncMmvdorEhFd1XozXXC,25.00850920
10/02/2013 10:46:00 AM,Block Reward,Alydian: 1EghvgKWuUCrNUbncMmvdorEhFd1XozXXC,25.02416088
10/02/2013 11:18:00 AM,1LmdSFPysj53SgABrK9xwRN932eJ9T3Jrn,Alydian: 18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,3.26397503
10/02/2013 01:43:00 PM,Block Reward,Alydian: 1EghvgKWuUCrNUbncMmvdorEhFd1XozXXC,25.01080000
10/02/2013 03:32:00 PM,Block Reward,Alydian: 1EghvgKWuUCrNUbncMmvdorEhFd1XozXXC,25.00615460
